timestamp,Open,High,Low,Close,Volume,feat_dist_sma1d,feat_adx_4h,feat_adx_trend,feat_rsi_1h,feat_dist_fib618,target_return_4h
2025-12-22 00:00:00+00:00,88658.87,89481.72,88658.86,89480.0,414.92648,-0.0006841873561690355,17.43028669252055,0.6803200985059412,67.58484841385408,0.013147344517440197,-0.00784622261957979
2025-12-22 00:15:00+00:00,89480.01,89627.24,88787.96,89005.79,372.18991,-0.005980181449975892,17.43028669252055,0.0,67.58484841385408,0.007144143358461704,-0.0006453512743382905
2025-12-22 00:30:00+00:00,89005.78,89300.0,88824.96,89127.98,126.17953,-0.004615559197551304,17.43028669252055,0.0,67.58484841385409,0.00852678310444871,-0.0014141462647306868
2025-12-22 00:45:00+00:00,89127.98,89232.93,88613.87,88622.4,196.50956,-0.010261894563627185,17.43028669252055,0.0,67.58484841385408,0.0028058975755502775,0.003188697214248526
2025-12-22 01:00:00+00:00,88622.4,89028.98,88516.0,88970.33,345.26262,-0.006376199987261789,17.43028669252055,0.0,67.87453964286874,0.0067428960764199086,-0.0015641169365113727
2025-12-22 01:15:00+00:00,88971.36,89148.47,88947.95,89014.01,60.809,-0.005888380198523797,17.43028669252055,0.0,67.87453964286874,0.007237156687801377,-0.002429842223712786
2025-12-22 01:30:00+00:00,89014.01,89279.31,89011.93,89081.86,57.60123,-0.00513062899280308,17.43028669252055,0.0,67.87453964286875,0.008004912697010189,-0.0018485244919672628
2025-12-22 01:45:00+00:00,89081.86,89141.87,88556.76,88626.31,130.1859,-0.010218227544992397,17.43028669252055,0.0,67.87453964286874,0.0028501411421826854,0.002313421375661484
2025-12-22 02:00:00+00:00,88626.31,88658.22,87900.0,88181.43,412.14612,-0.01518666315886133,17.43028669252055,0.0,44.754146398516006,-0.002183894132346277,0.006478915118523387
2025-12-22 02:15:00+00:00,88181.43,88433.62,88100.0,88327.95,91.23121,-0.01355032260378111,17.43028669252055,0.0,44.754146398516,-0.0005259485101020846,0.005787409308152247
2025-12-22 02:30:00+00:00,88327.96,88541.92,88296.0,88385.87,78.43967,-0.012903469990143102,17.43028669252055,0.0,44.754146398516006,0.0001294446815466873,0.0066089749413564824
2025-12-22 02:45:00+00:00,88385.87,88549.26,88385.86,88458.27,57.21118,-0.01209490422309547,17.43028669252055,0.0,44.754146398516006,0.0009486861711077758,0.0050983361985259545
2025-12-22 03:00:00+00:00,88458.27,88637.23,88283.4,88583.78,77.10632,-0.010693204092955528,17.43028669252055,0.0,70.31680141336398,0.0023688933445165537,0.006370240691919049
2025-12-22 03:15:00+00:00,88583.77,88850.0,88579.14,88771.6,73.99284,-0.008595623673523574,17.43028669252055,0.0,70.31680141336399,0.004494168711496537,0.00382599840489517
2025-12-22 03:30:00+00:00,88771.61,88833.12,88620.66,88711.41,83.21817,-0.009267827727647785,17.43028669252055,0.0,70.31680141336398,0.003813089357122533,0.004901060641466559
